Volume conc (microl/l) 1,Volume conc (microl/l) 2,Volume conc (microl/l) 3,Volume conc (microl/l) 4,Volume conc (microl/l) 5,Volume conc (microl/l) 6,Volume conc (microl/l) 7,Volume conc (microl/l) 8,Volume conc (microl/l) 9,Volume conc (microl/l) 10,Volume conc (microl/l) 11,Volume conc (microl/l) 12,Volume conc (microl/l) 13,Volume conc (microl/l) 14,Volume conc (microl/l) 15,Volume conc (microl/l) 16,Volume conc (microl/l) 17,Volume conc (microl/l) 18,Volume conc (microl/l) 19,Volume conc (microl/l) 20,Volume conc (microl/l) 21,Volume conc (microl/l) 22,Volume conc (microl/l) 23,Volume conc (microl/l) 24,Volume conc (microl/l) 25,Volume conc (microl/l) 26,Volume conc (microl/l) 27,Volume conc (microl/l) 28,Volume conc (microl/l) 29,Volume conc (microl/l) 30,Volume conc (microl/l) 31,Volume conc (microl/l) 32,Volume conc (microl/l) 33,Volume conc (microl/l) 34,Volume conc (microl/l) 35,Volume conc (microl/l) 36,TVC_recal,Laser transmission Sensor [mW],Supply voltage in calibrated units [V],External Auxiliary input 1 in calibrated units [mW],Laser Reference sensor in calibrated units [mW],Depth in calibrated units [m],Temperature in calibrated units [C],year,Month,day,hour,minute,second,DATE,TIME,DATE  & Time (format gps),External Auxiliary input 2 in calibrated units [mW],Sauter Mean Diameter [?],Total Volume Concentration [ppm],Relative Humidity [%],Accelerometer X [counts],Accelerometer Y [counts],Accelerometer Z [counts],Raw pressure (most sign bit),Raw pressure (least sign 16 bits),Ambient light (counts),Not used,Computed optical transmission over path,Beam-attenuation (c) [m-1].,Current Time,Latitude_ship,Longitude_ship,Speed Over Ground,GPSfix,Row Labels,Average of Salinity,Average of Temperature_C,Average of Turbidity_NTU,Average of Depth_m,Average of Chlorohyll_ug_L,Time,VPR lat,VPR long,VPR depth,majoraxis,minoraxis,angle,devz,linename
0,0,0,0,0,0,0,0.0013,0.0069,0.0364,0.1081,0.1933,0.282,0.3782,0.3566,0.3019,0.2246,0.1998,0.1676,0.1861,0.2056,0.2745,0.4323,0.7117,0.943,1.1222,1.2157,1.2614,1.3331,1.517,1.8727,2.451,3.0633,3.1806,2.1273,0.7597,13.332,1.1368,11.52,0.075,0.9933,5.07,-5,2021,5,28,11,35,46,5/28/2021,11:35:46 AM,5/28/2021 11:35:46,6.554,144.65,24.9142,44,2473,2711,3278,0,23997,54,0,0.961,1.603,11:35:46 AM,51.25998747,2.58753717,3.3,RTK       ,,,,,,,2021-05-28 11:35:46+00:00,,,,,,,,
0,0,0,0,0,0,0,0,0.0042,0.0278,0.0994,0.1873,0.28,0.3746,0.3345,0.2672,0.1888,0.1657,0.1396,0.1622,0.1874,0.2565,0.4069,0.6525,0.8254,0.9628,1.0779,1.221,1.4529,1.8425,2.3896,2.9445,3.0648,2.464,1.3646,0.4691,13.5067,1.1361,11.52,0.075,0.9939,5.14,-5,2021,5,28,11,35,47,5/28/2021,11:35:47 AM,5/28/2021 11:35:47,6.554,142.16,23.8135,44,2478,2711,3292,0,24008,53,0,0.96,1.651,11:35:47 AM,51.25997468,2.58752517,3.2,RTK       ,,,,,,,2021-05-28 11:35:47+00:00,,,,,,,,
0,0,0,0,0,0,0,0.0015,0.0083,0.044,0.1281,0.2216,0.3199,0.4292,0.4016,0.3322,0.2395,0.2074,0.1683,0.1819,0.1955,0.2519,0.382,0.6114,0.8091,1.0023,1.1616,1.3076,1.5011,1.8251,2.2992,2.9087,3.3815,3.2358,2.0431,0.6758,14.0303,1.1354,11.52,0.075,0.9921,5.19,-5,2021,5,28,11,35,48,5/28/2021,11:35:48 AM,5/28/2021 11:35:48,6.554,145.64,26.2753,44,2482,2718,3297,0,24015,53,0,0.961,1.604,11:35:48 AM,51.25996345,2.587511,3.1,RTK       ,,,,,,,2021-05-28 11:35:48+00:00,51.25986367,2.587527833,-3.84,0.06,0.06,269.96,,
0,0,0,0,0,0,0,0.0011,0.0061,0.0333,0.103,0.1894,0.2824,0.3796,0.3477,0.2841,0.2065,0.1834,0.1566,0.1773,0.1997,0.2645,0.407,0.6633,0.903,1.1522,1.3699,1.5467,1.7057,1.9131,2.2143,2.6424,3.0858,3.2683,2.4927,1.0301,14.6899,1.1313,11.53,0.075,0.9927,5.19,-5,2021,5,28,11,35,49,5/28/2021,11:35:49 AM,5/28/2021 11:35:49,6.554,150.9,27.2093,44,2478,2727,3289,0,24015,50,0,0.957,1.772,11:35:49 AM,51.25995333,2.58749483,3.1,RTK       ,,,,,,,2021-05-28 11:35:49+00:00,51.25985283,2.587508167,-4.88,0.06,0.06,269.83,,
0,0,0,0,0,0,0,0,0.0042,0.0263,0.093,0.1812,0.2826,0.3901,0.3516,0.2771,0.1917,0.1651,0.1376,0.1595,0.1839,0.2572,0.4213,0.7072,0.9472,1.1684,1.3459,1.4871,1.6323,1.8403,2.1048,2.3396,2.3846,2.1533,1.4601,0.5394,14.3556,1.1402,11.52,0.075,0.9927,5.22,-5,2021,5,28,11,35,50,5/28/2021,11:35:50 AM,5/28/2021 11:35:50,6.554,134.12,23.2324,45,2488,2741,3295,0,24020,49,0,0.964,1.459,11:35:50 AM,51.2599435,2.58747883,3,RTK       ,,,,,,,2021-05-28 11:35:50+00:00,,,,,,,,
0,0,0,0,0,0,0,0,0.0034,0.024,0.0921,0.1854,0.2933,0.4097,0.3716,0.2967,0.2066,0.1781,0.1467,0.1675,0.1902,0.2639,0.4346,0.7514,1.0386,1.3127,1.5388,1.7148,1.8338,1.9189,2.0188,2.1893,2.2487,1.9225,1.1151,0.3667,15.3916,1.1333,11.53,0.075,0.9927,5.14,-5,2021,5,28,11,35,51,5/28/2021,11:35:51 AM,5/28/2021 11:35:51,6.554,125.96,23.234,44,2490,2740,3301,0,24008,52,0,0.958,1.7,11:35:51 AM,51.25993287,2.58746383,3.1,RTK       ,,,,,,,2021-05-28 11:35:51+00:00,,,,,,,,
0,0,0,0,0,0,0,0,0.0057,0.0334,0.1079,0.1945,0.2872,0.3865,0.356,0.295,0.2159,0.1933,0.165,0.1877,0.2124,0.2836,0.4396,0.7163,0.9637,1.2107,1.4067,1.5251,1.5713,1.6012,1.6825,1.9218,2.3251,2.6432,2.1408,0.9078,14.0412,1.1381,11.52,0.075,0.9927,5.14,-5,2021,5,28,11,35,52,5/28/2021,11:35:52 AM,5/28/2021 11:35:52,6.554,137.6,23.9801,44,2478,2734,3283,0,24008,53,0,0.962,1.531,11:35:52 AM,51.25992082,2.5874505,3.2,RTK       ,,,,,,,2021-05-28 11:35:52+00:00,,,,,,,,
0,0,0,0,0,0,0,0,0.0028,0.0208,0.0837,0.1737,0.2797,0.3922,0.3496,0.2737,0.1885,0.1636,0.1371,0.1609,0.1879,0.2668,0.4456,0.7493,0.9634,1.0986,1.147,1.1601,1.2183,1.4185,1.8469,2.5656,3.322,3.3358,2.0025,0.6512,12.7287,1.1402,11.53,0.075,0.9921,5.03,-5,2021,5,28,11,35,53,5/28/2021,11:35:53 AM,5/28/2021 11:35:53,6.554,148.14,24.6056,44,2478,2719,3279,0,23990,55,0,0.965,1.436,11:35:53 AM,51.25990748,2.58743967,3.2,RTK       ,,,,,,,2021-05-28 11:35:53+00:00,51.25981317,2.587451167,-3.86,0.06,0.06,269.96,,
0,0,0,0,0,0,0,0,0.0049,0.0287,0.0953,0.1796,0.2758,0.3841,0.3608,0.299,0.2181,0.1954,0.1692,0.1987,0.2324,0.3128,0.4736,0.7129,0.8642,0.9858,1.0821,1.1878,1.3413,1.5955,1.9519,2.3299,2.4696,2.057,1.1649,0.3973,13.1499,1.1402,11.53,0.075,0.9933,5.04,-5,2021,5,28,11,35,54,5/28/2021,11:35:54 AM,5/28/2021 11:35:54,6.554,129.13,21.5687,44,2488,2713,3296,0,23992,52,0,0.964,1.483,11:35:54 AM,51.25989448,2.58742967,3,RTK       ,,,,,,,2021-05-28 11:35:54+00:00,51.25979267,2.587452833,-3.65,0.06,0.06,269.99,,
0,0,0,0,0,0,0,0,0.0045,0.0271,0.093,0.1813,0.2818,0.3888,0.3556,0.2875,0.2055,0.1801,0.1514,0.171,0.1921,0.2562,0.3956,0.6294,0.8118,0.9659,1.0893,1.2374,1.4827,1.9014,2.4933,3.159,3.5115,2.9861,1.6374,0.5534,13.7827,1.1409,11.52,0.075,0.9933,5.16,-5,2021,5,28,11,35,55,5/28/2021,11:35:55 AM,5/28/2021 11:35:55,6.554,148.15,25.6303,44,2498,2718,3312,0,24011,49,0,0.964,1.459,11:35:55 AM,51.25988217,2.58741833,3.1,RTK       ,,,,,,,2021-05-28 11:35:55+00:00,,,,,,,,
0,0,0,0,0,0,0,0,0.0035,0.0242,0.0904,0.1784,0.2802,0.3945,0.3634,0.2945,0.2075,0.1789,0.1458,0.1607,0.1758,0.2257,0.3365,0.5374,0.7314,0.9766,1.2729,1.6351,2.0997,2.6817,3.2604,3.5889,3.2721,2.2474,1.0206,0.2984,16.2552,1.1368,11.52,0.075,0.9927,5.2,-5,2021,5,28,11,35,56,5/28/2021,11:35:56 AM,5/28/2021 11:35:56,6.554,142.59,26.6827,45,2481,2727,3292,0,24017,51,0,0.961,1.58,11:35:56 AM,51.25987032,2.5874045,3.2,RTK       ,,,,,,,2021-05-28 11:35:56+00:00,,,,,,,,
0,0,0,0,0,0,0,0,0.0031,0.0226,0.0903,0.1818,0.284,0.3875,0.3444,0.2754,0.1952,0.1702,0.1409,0.1579,0.1759,0.2358,0.3762,0.6499,0.9258,1.2133,1.4462,1.6118,1.7647,1.9741,2.2529,2.5233,2.5173,1.9935,1.0422,0.303,14.8799,1.1429,11.52,0.075,0.9927,5.15,-5,2021,5,28,11,35,57,5/28/2021,11:35:57 AM,5/28/2021 11:35:57,6.554,131.39,23.2593,44,2479,2728,3288,0,24009,52,0,0.966,1.364,11:35:57 AM,51.25985942,2.587389,3.1,RTK       ,,,,,,,2021-05-28 11:35:57+00:00,,,,,,,,
0,0,0,0,0,0,0,0,0.0056,0.0329,0.1043,0.186,0.2762,0.3826,0.3629,0.3045,0.2199,0.193,0.1591,0.1773,0.1964,0.2638,0.4218,0.719,0.9956,1.2478,1.4099,1.4929,1.5536,1.6827,1.973,2.5435,3.3545,3.8672,3.0068,1.1848,14.3608,1.1388,11.53,0.075,0.9927,5.12,-5,2021,5,28,11,35,58,5/28/2021,11:35:58 AM,5/28/2021 11:35:58,6.554,155.44,28.3176,44,2485,2724,3292,0,24004,54,0,0.963,1.507,11:35:58 AM,51.25984888,2.58737367,3,RTK       ,,,,,,,2021-05-28 11:35:58+00:00,51.25974483,2.587390833,-4.07,0.06,0.06,269.94,,
0,0,0,0,0,0,0,0,0.0036,0.0245,0.0912,0.1795,0.282,0.3952,0.3615,0.2936,0.2093,0.1863,0.1582,0.1838,0.2123,0.2916,0.4618,0.7387,0.9317,1.0851,1.2078,1.3519,1.5717,1.9421,2.4988,3.1341,3.3897,2.9259,1.6823,0.4674,14.6622,1.1402,11.53,0.075,0.9927,5.06,-5,2021,5,28,11,35,59,5/28/2021,11:35:59 AM,5/28/2021 11:35:59,6.554,144.16,26.2617,44,2486,2732,3290,0,23996,52,0,0.964,1.459,11:35:59 AM,51.25983787,2.58735933,3,RTK       ,,,,,,,2021-05-28 11:35:59+00:00,51.25973417,2.587374833,-4.47,0.06,0.06,269.88,,
0,0,0,0,0,0,0,0,0.0046,0.0285,0.0974,0.1859,0.2876,0.4082,0.393,0.3349,0.2473,0.2212,0.1866,0.2101,0.2353,0.3076,0.4628,0.7219,0.9242,1.1188,1.2962,1.4768,1.6984,2.005,2.3776,2.7637,2.9217,2.6175,1.6218,0.5677,15.2299,1.1299,11.53,0.075,0.9933,5.01,-5,2021,5,28,11,36,0,5/28/2021,11:36:00 AM,5/28/2021 11:36:00,6.554,137.1,25.7221,44,2480,2726,3284,0,23987,53,0,0.955,1.844,11:36:00 AM,51.259826,2.587347,3.1,RTK       ,,,,,,,2021-05-28 11:36:00+00:00,51.25972433,2.587361167,-4.97,0.06,0.06,269.8,,
0,0,0,0,0,0,0,0.0011,0.0063,0.0355,0.1085,0.191,0.2783,0.3749,0.3499,0.2897,0.2087,0.1824,0.1514,0.172,0.1943,0.2671,0.4363,0.754,1.0632,1.369,1.5827,1.6893,1.741,1.7955,1.824,1.7927,1.611,1.1999,0.6267,0.2046,15.0661,1.1415,11.52,0.075,0.9927,5,-5,2021,5,28,11,36,1,5/28/2021,11:36:01 AM,5/28/2021 11:36:01,6.554,112.69,20.5012,44,2468,2723,3284,0,23986,56,0,0.965,1.412,11:36:01 AM,51.25981387,2.58733483,3.1,RTK       ,,,,,,,2021-05-28 11:36:01+00:00,,,,,,,,
0,0,0,0,0,0,0,0.0016,0.0078,0.0382,0.1092,0.1909,0.277,0.3643,0.3323,0.2706,0.197,0.1761,0.1522,0.1757,0.2017,0.2772,0.4427,0.7332,0.9897,1.228,1.4103,1.544,1.6717,1.8545,2.1436,2.5953,3.0877,3.2759,2.4305,0.988,14.7895,1.1388,11.5,0.075,0.9927,5.08,-5,2021,5,28,11,36,2,5/28/2021,11:36:02 AM,5/28/2021 11:36:02,6.554,149.46,27.167,44,2472,2725,3295,0,23998,55,0,0.963,1.507,11:36:02 AM,51.25980178,2.58732183,3.2,RTK       ,,,,,,,2021-05-28 11:36:02+00:00,,,,,,,,
0,0,0,0,0,0,0,0.001,0.0057,0.0321,0.1036,0.1924,0.2893,0.3915,0.36,0.2939,0.2114,0.1851,0.1548,0.177,0.2012,0.2803,0.4563,0.75,0.9709,1.1436,1.2578,1.3468,1.461,1.6541,1.9702,2.4425,2.9514,3.0122,2.0974,0.8094,13.89,1.1374,11.53,0.075,0.9933,5.18,-5,2021,5,28,11,36,3,5/28/2021,11:36:03 AM,5/28/2021 11:36:03,6.554,143.63,25.203,44,2478,2728,3296,0,24014,51,0,0.961,1.579,11:36:03 AM,51.25978965,2.587309,3.1,RTK       ,,,,,,,2021-05-28 11:36:03+00:00,,,,,,,,
0,0,0,0,0,0,0,0.0016,0.0082,0.0413,0.116,0.1949,0.2774,0.3691,0.3449,0.2883,0.2109,0.1875,0.1575,0.1791,0.2024,0.2846,0.4786,0.8163,1.0745,1.2535,1.3354,1.3656,1.4328,1.6257,1.9759,2.5367,3.2043,3.5572,2.7201,1.0839,14.222,1.1327,11.52,0.075,0.9927,5.17,-5,2021,5,28,11,36,4,5/28/2021,11:36:04 AM,5/28/2021 11:36:04,6.554,150.91,27.3238,44,2478,2724,3289,0,24012,55,0,0.958,1.724,11:36:04 AM,51.25977735,2.58729683,3.1,RTK       ,,,,,,,2021-05-28 11:36:04+00:00,51.25967567,2.5873145,-4.03,0.07,0.06,269.96,,
0,0,0,0,0,0,0,0,0.0055,0.0307,0.0989,0.1828,0.2735,0.3661,0.3346,0.2757,0.203,0.1833,0.1595,0.1841,0.2112,0.2877,0.4543,0.7412,0.9755,1.1652,1.2851,1.3846,1.5561,1.8925,2.4218,3.0407,3.3067,2.7406,1.4935,0.4974,14.6729,1.1388,11.52,0.075,0.9927,5.14,-5,2021,5,28,11,36,5,5/28/2021,11:36:05 AM,5/28/2021 11:36:05,6.554,142.15,25.7518,44,2483,2716,3286,0,24008,53,0,0.963,1.507,11:36:05 AM,51.25976513,2.58728467,3.1,RTK       ,,,,,,,2021-05-28 11:36:05+00:00,51.2596615,2.587302333,-4.09,0.07,0.06,269.96,,
0,0,0,0,0,0,0,0,0.0054,0.0305,0.0977,0.1822,0.2767,0.3792,0.3477,0.279,0.1965,0.1706,0.1436,0.1668,0.1928,0.2686,0.4362,0.7157,0.9249,1.0782,1.1776,1.2789,1.4304,1.679,2.072,2.6697,3.3538,3.7592,3.0124,1.1662,13.5302,1.1368,11.53,0.075,0.9927,5.12,-5,2021,5,28,11,36,6,5/28/2021,11:36:06 AM,5/28/2021 11:36:06,6.554,158.7,27.4915,44,2480,2714,3282,0,24004,52,0,0.961,1.58,11:36:06 AM,51.2597534,2.5872715,3.1,RTK       ,,,,,,,2021-05-28 11:36:06+00:00,51.25964833,2.587289667,-4.58,0.06,0.06,269.91,,
0,0,0,0,0,0,0,0,0.0056,0.0322,0.1023,0.1873,0.2791,0.3773,0.346,0.283,0.2052,0.183,0.1564,0.1781,0.2017,0.268,0.4123,0.6639,0.8808,1.1017,1.3062,1.4903,1.6735,1.8996,2.1806,2.4595,2.5361,2.201,1.34,0.4492,14.4141,1.1381,11.52,0.075,0.9927,5.14,-5,2021,5,28,11,36,7,5/28/2021,11:36:07 AM,5/28/2021 11:36:07,6.554,133.96,23.3998,44,2477,2720,3293,0,24008,51,0,0.962,1.531,11:36:07 AM,51.25974258,2.58725733,3,RTK       ,,,,,,,2021-05-28 11:36:07+00:00,,,,,,,,
0,0,0,0,0,0,0,0,0.0039,0.0264,0.0972,0.1867,0.2828,0.3812,0.3422,0.2813,0.2075,0.1912,0.1692,0.2005,0.2362,0.3201,0.492,0.7573,0.9283,1.0733,1.2351,1.5056,1.9838,2.72,3.5672,4.2261,4.2009,3.2948,1.7628,0.5683,17.189,1.1361,11.52,0.075,0.9927,5.13,-5,2021,5,28,11,36,8,5/28/2021,11:36:08 AM,5/28/2021 11:36:08,6.554,152.68,31.2419,44,2482,2737,3293,0,24007,61,0,0.961,1.604,11:36:08 AM,51.25973195,2.58724233,3.1,RTK       ,,,,,,,2021-05-28 11:36:08+00:00,,,,,,,,
0,0,0,0,0,0,0,0,0.0053,0.0305,0.0994,0.1856,0.2812,0.381,0.3452,0.2752,0.1924,0.1652,0.1366,0.1554,0.1759,0.2449,0.4051,0.6972,0.9572,1.1862,1.348,1.4596,1.5683,1.7491,2.0393,2.4298,2.6696,2.3751,1.4373,0.5118,14.0838,1.1409,11.53,0.075,0.9927,5.14,-5,2021,5,28,11,36,9,5/28/2021,11:36:09 AM,5/28/2021 11:36:09,6.554,136.3,23.5074,44,2477,2731,3285,0,24008,52,0,0.965,1.436,11:36:09 AM,51.25972075,2.58722833,3.1,RTK       ,,,,,,,2021-05-28 11:36:09+00:00,,,,,,,,
0,0,0,0,0,0,0,0.0014,0.0071,0.0366,0.1062,0.1864,0.2714,0.3655,0.3449,0.2904,0.2152,0.1928,0.1648,0.1867,0.2104,0.2775,0.4198,0.6534,0.8354,1.0113,1.1847,1.3803,1.6132,1.886,2.1428,2.3086,2.2636,1.8757,1.1272,0.404,13.9842,1.1395,11.53,0.075,0.9933,5.24,-5,2021,5,28,11,36,10,5/28/2021,11:36:10 AM,5/28/2021 11:36:10,6.554,129.07,21.9633,44,2485,2736,3299,0,24024,51,0,0.963,1.507,11:36:10 AM,51.25970898,2.58721517,3.2,RTK       ,,,,,,,2021-05-28 11:36:10+00:00,51.25960733,2.587235,-3.83,0.07,0.07,269.98,,
0,0,0,0,0,0,0,0.0012,0.0065,0.0352,0.1092,0.1958,0.2842,0.3721,0.3387,0.2826,0.2135,0.1961,0.1726,0.1972,0.2241,0.2955,0.4474,0.7105,0.9408,1.1709,1.3727,1.5518,1.7395,1.9825,2.2989,2.7093,3.0965,3.1402,2.351,1.0723,15.1395,1.1354,11.53,0.075,0.9927,5.22,-5,2021,5,28,11,36,11,5/28/2021,11:36:11 AM,5/28/2021 11:36:11,6.554,148.6,27.5088,44,2497,2731,3303,0,24020,53,0,0.96,1.628,11:36:11 AM,51.25969637,2.587203,3.3,RTK       ,,,,,,,2021-05-28 11:36:11+00:00,51.25959483,2.587220833,-3.65,0.07,0.07,269.99,,
0,0,0,0,0,0,0,0,0.0045,0.029,0.102,0.1943,0.2931,0.3956,0.3563,0.2883,0.2064,0.1824,0.1544,0.1772,0.2023,0.2739,0.4326,0.7126,0.9546,1.18,1.3531,1.5008,1.7011,2.0649,2.6591,3.5171,4.261,4.0952,2.4683,0.8013,15.4185,1.1306,11.53,0.075,0.9921,5.07,-5,2021,5,28,11,36,12,5/28/2021,11:36:12 AM,5/28/2021 11:36:12,6.554,157.65,30.5615,44,2482,2722,3284,0,23997,56,0,0.957,1.773,11:36:12 AM,51.25968305,2.5871915,3.3,RTK       ,,,,,,,2021-05-28 11:36:12+00:00,51.25958233,2.5872105,-3.86,0.07,0.07,269.98,,
0,0,0,0,0,0,0,0,0.0047,0.0303,0.1055,0.1972,0.2907,0.384,0.3423,0.2768,0.1996,0.1782,0.1533,0.1794,0.2088,0.2856,0.4534,0.743,0.9799,1.1844,1.3274,1.4387,1.6054,1.9664,2.6494,3.6758,4.4722,4.096,2.3,0.7099,15.1844,1.1368,11.52,0.075,0.9927,5.06,-5,2021,5,28,11,36,13,5/28/2021,11:36:13 AM,5/28/2021 11:36:13,6.554,157.45,30.4383,44,2475,2714,3277,0,23995,59,0,0.961,1.58,11:36:13 AM,51.25967025,2.58718033,3.1,RTK       ,,,,,,,2021-05-28 11:36:13+00:00,51.25956917,2.5872035,-3.76,0.07,0.07,269.98,,
0,0,0,0,0,0,0,0,0.0057,0.0328,0.1063,0.1945,0.2919,0.3952,0.361,0.2934,0.2095,0.1841,0.156,0.1819,0.2108,0.2956,0.4855,0.8146,1.0816,1.2974,1.4586,1.6484,1.9731,2.5505,3.445,4.4557,4.7872,3.8285,1.9761,0.562,17.6734,1.1327,11.53,0.075,0.9927,5.17,-5,2021,5,28,11,36,14,5/28/2021,11:36:14 AM,5/28/2021 11:36:14,6.554,154.85,33.283,44,2482,2712,3297,0,24012,51,0,0.958,1.724,11:36:14 AM,51.25965857,2.587169,2.9,RTK       ,,,,,,,2021-05-28 11:36:14+00:00,51.25955867,2.587190167,-3.68,0.06,0.06,269.99,,
0,0,0,0,0,0,0,0.001,0.0061,0.0356,0.1147,0.2061,0.3029,0.4028,0.3636,0.2941,0.2099,0.1841,0.1535,0.1745,0.1973,0.2733,0.4474,0.7545,1.0088,1.2266,1.3777,1.4857,1.6144,1.8613,2.2618,2.7594,2.9885,2.4664,1.2554,0.3648,14.9577,1.1347,11.53,0.075,0.9933,5.19,-5,2021,5,28,11,36,15,5/28/2021,11:36:15 AM,5/28/2021 11:36:15,6.554,133.91,24.7923,44,2493,2729,3311,0,24016,55,0,0.959,1.675,11:36:15 AM,51.25964763,2.5871555,3.1,RTK       ,,,,,,,2021-05-28 11:36:15+00:00,51.259546,2.587174833,-3.78,0.06,0.06,269.98,,
0,0,0,0,0,0,0,0.0018,0.0094,0.047,0.1285,0.2057,0.285,0.3763,0.3579,0.3102,0.2361,0.2154,0.1822,0.2013,0.221,0.2895,0.4455,0.7298,0.9985,1.3056,1.633,1.9899,2.3905,2.7983,3.051,3.0058,2.567,1.895,1.0893,0.4049,18.4094,1.1292,11.52,0.075,0.9921,5.19,-5,2021,5,28,11,36,16,5/28/2021,11:36:16 AM,5/28/2021 11:36:16,6.554,130.82,27.3715,44,2488,2730,3298,0,24016,58,0,0.955,1.821,11:36:16 AM,51.25963668,2.58713933,3.2,RTK       ,,,,,,,2021-05-28 11:36:16+00:00,51.25953367,2.587161333,-4.36,0.06,0.06,269.92,,
0,0,0,0,0,0,0,0,0.0053,0.0306,0.0982,0.1816,0.272,0.367,0.3391,0.2844,0.2147,0.1988,0.1751,0.2013,0.2303,0.3015,0.445,0.6659,0.8157,0.9533,1.0891,1.2612,1.5002,1.8186,2.1499,2.3972,2.3865,1.9688,1.1642,0.4238,13.5988,1.1409,11.53,0.075,0.9927,5.08,-5,2021,5,28,11,36,17,5/28/2021,11:36:17 AM,5/28/2021 11:36:17,6.554,130.82,21.9392,44,2469,2722,3275,0,23999,58,0,0.965,1.436,11:36:17 AM,51.25962588,2.5871235,3,RTK       ,,,,,,,2021-05-28 11:36:17+00:00,51.25952567,2.587145,-4.4,0.06,0.06,269.91,,
0,0,0,0,0,0,0,0.0011,0.0059,0.0324,0.1015,0.1883,0.284,0.3851,0.3521,0.2825,0.1998,0.1732,0.1451,0.1651,0.1869,0.2534,0.3989,0.6442,0.846,1.0426,1.2271,1.4093,1.6176,1.8787,2.1481,2.3096,2.1996,1.7718,1.0534,0.3857,13.9689,1.1429,11.53,0.075,0.9927,5.06,-5,2021,5,28,11,36,18,5/28/2021,11:36:18 AM,5/28/2021 11:36:18,6.554,128.34,21.6891,45,2477,2732,3288,0,23995,55,0,0.966,1.364,11:36:18 AM,51.2596149,2.58711067,2.9,RTK       ,,,,,,,2021-05-28 11:36:18+00:00,51.25951433,2.587127833,-4.57,0.06,0.06,269.89,,
0,0,0,0,0,0,0,0,0.0038,0.025,0.0913,0.1803,0.2855,0.4027,0.3717,0.3026,0.2149,0.1886,0.1586,0.1822,0.2079,0.2817,0.441,0.707,0.9136,1.1131,1.3271,1.6194,2.0471,2.6614,3.4249,4.239,4.6253,3.9542,2.1847,0.6777,17.1514,1.132,11.52,0.075,0.9927,5.19,-5,2021,5,28,11,36,19,5/28/2021,11:36:19 AM,5/28/2021 11:36:19,6.554,158.37,32.832,44,2497,2730,3307,0,24015,56,0,0.957,1.748,11:36:19 AM,51.25960287,2.58709917,3.2,RTK       ,,,,,,,2021-05-28 11:36:19+00:00,,,,,,,,
0,0,0,0,0,0,0,0,0.0055,0.0321,0.1041,0.1913,0.2831,0.3786,0.3473,0.2887,0.2143,0.1954,0.1702,0.1959,0.2243,0.2996,0.4613,0.7323,0.9411,1.1177,1.2436,1.3462,1.4816,1.7105,2.0407,2.4281,2.6149,2.3365,1.4501,0.5074,14.0054,1.1402,11.52,0.075,0.9933,5.22,-5,2021,5,28,11,36,20,5/28/2021,11:36:20 AM,5/28/2021 11:36:20,6.554,133.59,23.3422,44,2484,2719,3296,0,24020,56,0,0.964,1.483,11:36:20 AM,51.2595896,2.58708783,3.3,RTK       ,,,,,,,2021-05-28 11:36:20+00:00,,,,,,,,
0,0,0,0,0,0,0,0.0016,0.0075,0.0364,0.1045,0.1853,0.2737,0.3698,0.3487,0.2924,0.2167,0.1923,0.1621,0.1793,0.1972,0.2618,0.4087,0.6622,0.8599,0.995,1.0588,1.1125,1.2228,1.4381,1.7732,2.2233,2.6522,2.7622,2.1353,1.0759,12.3605,1.1333,11.52,0.075,0.9933,5.14,-5,2021,5,28,11,36,21,5/28/2021,11:36:21 AM,5/28/2021 11:36:21,6.554,145.26,23.2094,44,2477,2713,3284,0,24008,56,0,0.958,1.723,11:36:21 AM,51.25957597,2.58707717,3.2,RTK       ,,,,,,,2021-05-28 11:36:21+00:00,,,,,,,,
0,0,0,0,0,0,0,0,0.0052,0.0292,0.0947,0.1816,0.2802,0.3856,0.3558,0.2894,0.2088,0.1837,0.1546,0.1723,0.1912,0.2525,0.39,0.6332,0.8437,1.0361,1.1767,1.2717,1.3537,1.4683,1.6067,1.7354,1.7083,1.4083,0.8105,0.2952,12.5649,1.1443,11.5,0.075,0.9927,5.09,-5,2021,5,28,11,36,22,5/28/2021,11:36:22 AM,5/28/2021 11:36:22,6.554,116.8,18.5227,44,2476,2717,3280,0,24000,56,0,0.968,1.316,11:36:22 AM,51.25956315,2.587066,3.1,RTK       ,,,,,,,2021-05-28 11:36:22+00:00,51.25946217,2.587102,-4.34,0.06,0.06,269.91,,
0,0,0,0,0,0,0,0,0.0047,0.0281,0.0937,0.1758,0.2669,0.3663,0.3383,0.2789,0.2031,0.1816,0.1547,0.1763,0.1999,0.265,0.4029,0.6287,0.8032,0.9751,1.1488,1.3453,1.5858,1.8934,2.229,2.5788,2.8092,2.7736,2.0203,0.854,13.7455,1.1402,11.53,0.075,0.9921,5.14,-5,2021,5,28,11,36,23,5/28/2021,11:36:23 AM,5/28/2021 11:36:23,6.554,147.24,24.7814,44,2482,2710,3291,0,24008,53,0,0.965,1.436,11:36:23 AM,51.25955167,2.58705317,3,RTK       ,,,,,,,2021-05-28 11:36:23+00:00,51.25945033,2.587072167,-4.19,0.06,0.06,269.94,,
